id,nameKo,nameEn,type,category,power,accuracy,priority,target,tags,tagLabels,lead,ace,setupSweeper,wall,pivot,hazardControl,revengeKiller,disruptor,support,descriptionKo,reason
odorsleuth,냄새구별,Odor Sleuth,Normal,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,고스트타입에 효과가 없는 기술이나 회피율이 높은 상대라 할지라도 공격이 맞게 된다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
ominouswind,괴상한바람,Ominous Wind,Ghost,Special,60,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,소름이 끼칠 만한 돌풍으로 상대를 공격한다. 자신의 모든 능력이 올라갈 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
orderup,한판내기,Order Up,Dragon,Physical,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,멋들어진 몸놀림으로 공격한다. 입속에 싸리용이 있으면 싸리용의 모습에 따라 능력이 올라간다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
originpulse,근원의파동,Origin Pulse,Water,Special,110,85,0,allAdjacentFoes,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,파랗게 빛나는 무수한 광선으로 상대를 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
outrage,역린,Outrage,Dragon,Physical,120,100,0,randomNormal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE|LOCK_IN,에이스 주력 공격|고위험 고화력|에이스 견제폭|강제 연속/구속,0,3.5,1.5,-1,0,0,0,0,0,2-3턴 동안 마구 난동 부려서 공격한다. 난동 부린 뒤에는 혼란에 빠진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다. / 연속 사용/행동 고정 리스크가 있어 안정성 평가는 낮게 봅니다.
overdrive,오버드라이브,Overdrive,Electric,Special,80,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,기타나 베이스를 쳐서 큰 울림과 강한 진동을 상대에게 전달하여 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
overheat,오버히트,Overheat,Fire,Special,130,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,풀 파워로 상대를 공격한다. 쓰면 반동으로 자신의 특수공격이 크게 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
painsplit,아픔나누기,Pain Split,Normal,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,자신의 HP와 상대의 HP를 합친 것을 자신과 상대가 사이좋게 나눈다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
paraboliccharge,파라볼라차지,Parabolic Charge,Electric,Special,65,100,0,allAdjacent,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,주위에 있는 모든 포켓몬에게 데미지를 준다. 준 데미지의 절반을 자신이 회복한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
partingshot,막말내뱉기,Parting Shot,Dark,Status,,100,0,normal,PIVOT,피벗/교체 연결,1.5,0.4,0,0,4.5,0,0,0,0,막말을 내뱉어 상대를 위협하여 공격과 특수공격을 떨어뜨린 후 교대 포켓몬과 교체한다.,공격/보조 후 유리 대면으로 연결하는 피벗 기술입니다.
payback,보복,Payback,Dark,Physical,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,모아서 공격한다. 상대보다 나중에 공격할 수 있으면 기술의 위력은 2배가 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
payday,고양이돈받기,Pay Day,Normal,Physical,40,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.7,0.5,0,0,0,0,0,0,상대의 몸에 돈을 세게 던져서 공격한다. 배틀 후에 돈을 받을 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
peck,쪼기,Peck,Flying,Physical,35,100,0,any,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.9,0.4,0,0,0,0,0,0,날카롭고 뾰족한 부리나 뿔로 상대를 쪼아서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
perishsong,멸망의노래,Perish Song,Normal,Status,,필중,0,all,,,0,0,0,0,0,0,0,0,0.8,노래를 들은 포켓몬은 3턴이 지나면 기절한다. 교체되면 효과가 없어진다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
petalblizzard,꽃보라,Petal Blizzard,Grass,Physical,90,100,0,allAdjacent,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,세찬 꽃보라를 일으켜서 주위에 있는 포켓몬을 공격하여 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
petaldance,꽃잎댄스,Petal Dance,Grass,Special,120,100,0,randomNormal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE|LOCK_IN,에이스 주력 공격|고위험 고화력|에이스 견제폭|강제 연속/구속,0,3.5,1.5,-1,0,0,0,0,0,2-3턴 동안 꽃을 흩뿌려서 상대를 공격한다. 흩뿌린 뒤에는 혼란에 빠진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다. / 연속 사용/행동 고정 리스크가 있어 안정성 평가는 낮게 봅니다.
phantomforce,고스트다이브,Phantom Force,Ghost,Physical,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,1턴째에 어디론가 사라져서 2턴째에 상대를 공격한다. 기술 방어를 무시하고 공격할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
photongeyser,포톤가이저,Photon Geyser,Psychic,Special,100,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.7,1.3,0,0,0,0,0,0,빛의 기둥으로 공격한다. 공격과 특수공격을 비교해서 높은 쪽으로 데미지를 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
pikapapow,피카피카썬더,Pika Papow,Electric,Special,,필중,0,normal,,,0,0,0,0,0,0,0,0,0,트레이너를 좋아하는 피카츄의 마음이 강할수록 위력이 올라가는 전격. 반드시 명중한다.,
pinmissile,바늘미사일,Pin Missile,Bug,Physical,25,95,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.7,0.3,0,0,0,0,0,0,날카로운 침을 상대에게 발사해서 공격한다. 2-5회 동안 연속으로 쓴다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
plasmafists,플라스마피스트,Plasma Fists,Electric,Physical,100,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE|FIELD_CONTROL,에이스 주력 공격|고위험 고화력|에이스 견제폭|날씨/필드/룸,1.8,2.7,1.3,0,0,0.8,0,0,3,전기를 두른 주먹으로 공격한다. 노말타입 기술을 전기타입으로 바꿔버린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다. / 날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
playnice,친해지기,Play Nice,Normal,Status,,필중,0,normal,DISRUPT,방해,0,0,0,0.8,0,0,0,1.8,0,상대와 친해져서 싸울 마음을 잃게 하여 상대의 공격을 떨어뜨린다.,상대 능력치를 낮춰 현재 대면 또는 후속 대면을 안정화합니다.
playrough,치근거리기,Play Rough,Fairy,Physical,90,90,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,상대에게 치근거리며 공격한다. 상대의 공격을 떨어뜨릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
pluck,쪼아대기,Pluck,Flying,Physical,60,100,0,any,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.3,0.8,0,0,0,0,0,0,부리로 공격한다. 상대가 나무열매를 지니고 있을 때 먹어서 나무열매의 효과를 받을 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poisonfang,맹독엄니,Poison Fang,Poison,Physical,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,독이 있는 이빨로 상대를 물어서 공격한다. 맹독을 주입할 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poisongas,독가스,Poison Gas,Poison,Status,,90,0,allAdjacentFoes,STATUS_SPREAD,상태이상,0,0,0,2.2,0,0,0,2.4,1.8,독가스를 상대의 얼굴에 내뿜어 독 상태로 만든다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다.
poisonjab,독찌르기,Poison Jab,Poison,Physical,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,독에 물든 촉수나 팔로 상대를 꿰찌른다. 독 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poisonpowder,독가루,Poison Powder,Poison,Status,,75,0,normal,STATUS_SPREAD,상태이상,0,0,0,2.2,0,0,0,2.4,1.8,독이 있는 가루를 많이 흩뿌려서 상대를 독 상태로 만든다.,상태이상으로 상대 기능을 낮추거나 교체를 압박합니다.
poisonsting,독침,Poison Sting,Poison,Physical,15,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.6,0.2,0,0,0,0,0,0,독이 있는 침을 상대에게 꿰찔러서 공격한다. 독 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poisontail,포이즌테일,Poison Tail,Poison,Physical,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,꼬리로 때린다. 독 상태로 만들 때가 있고 급소에도 맞기 쉽다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
pollenpuff,꽃가루경단,Pollen Puff,Bug,Special,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,상대에게는 폭발하는 경단을 사용하여 공격한다. 같은 편에게는 회복하는 경단을 준다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poltergeist,폴터가이스트,Poltergeist,Ghost,Physical,110,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,2.8,1.4,0,0,0,0,0,0,상대의 지닌 물건을 조종해서 공격한다. 상대가 도구를 지니고 있지 않으면 실패한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
populationbomb,찍찍베기,Population Bomb,Normal,Physical,20,90,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.3,0.3,0,0,0,0,0,0,여기저기서 동료들을 모아서 화려한 콤비네이션으로 공격한다. 1~10회 연속으로 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
pounce,달려들기,Pounce,Bug,Physical,50,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.1,0.6,0,0,0,0,0,0,상대에게 달려들어 공격한다. 상대의 스피드를 떨어뜨린다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
pound,막치기,Pound,Normal,Physical,40,100,0,normal,ACE_DAMAGE,에이스 주력 공격,0,0.7,0.5,0,0,0,0,0,0,긴 꼬리나 손 등을 사용하여 상대를 때려서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
powder,분진,Powder,Bug,Status,,100,1,normal,PRIORITY|FINISHER,선공기|마무리,0,0.8,0,0,0,0,3.2,0,0,분진을 뒤집어쓴 상대가 불꽃 기술을 쓰면 폭발하여 데미지를 준다.,선공기라 복수 처리와 마무리 가치가 큽니다.
powdersnow,눈싸라기,Powder Snow,Ice,Special,40,100,0,allAdjacentFoes,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,차가운 가랑눈을 상대에게 내뿜어 공격한다. 얼음 상태로 만들 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
powergem,파워젬,Power Gem,Rock,Special,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,보석처럼 반짝이는 빛을 발사하여 상대를 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
powershift,파워시프트,Power Shift,Normal,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,자신의 공격력과 방어력을 바꾼다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
powersplit,파워셰어,Power Split,Psychic,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신과 상대의 공격과 특수공격을 더해서 반으로 나눈다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
powerswap,파워스왑,Power Swap,Psychic,Status,,필중,0,normal,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신과 상대의 공격과 특수공격의 능력 변화를 교체한다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
powertrick,파워트릭,Power Trick,Psychic,Status,,필중,0,self,,,0,0,0,0,0,0,0,0,0.8,초능력으로 자신의 공격과 방어의 힘을 교환한다.,변화기이므로 세부 효과 미분류 상태에서는 지원 후보로 보류합니다.
powertrip,기어오르기,Power Trip,Dark,Physical,20,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,0.6,0.3,0,0,0,0,0,0,자신의 강함을 뻐기고 공격한다. 자신의 능력이 올라가 있는 만큼 위력이 오른다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
poweruppunch,그로우펀치,Power-Up Punch,Fighting,Physical,40,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1,0.5,0,0,0,0,0,0,반복하여 때리면 점점 주먹이 단단해진다. 상대를 때리면 공격이 오른다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
powerwhip,파워휩,Power Whip,Grass,Physical,120,85,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,덩굴이나 촉수를 세차게 흔들어 상대를 힘껏 쳐서 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
precipiceblades,단애의칼,Precipice Blades,Ground,Physical,120,85,0,allAdjacentFoes,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3,1.5,0,0,0,0,0,0,대지의 힘을 칼날로 바꿔 상대를 공격한다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
present,프레젠트,Present,Normal,Physical,,90,0,normal,,,0,0,0,0,0,0,0,0,0,덫을 설치한 상자를 상대에게 건네어 공격한다. HP가 회복돼버릴 때도 있다.,
prismaticlaser,프리즘레이저,Prismatic Laser,Psychic,Special,160,100,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,프리즘의 힘으로 강력한 광선을 발사한다. 다음 턴은 움직일 수 없다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
protect,방어,Protect,Normal,Status,,필중,4,self,PRIORITY|FINISHER|PROTECT_SCOUT,선공기|마무리|방어/정찰,0,0.8,0,2,0,0,4.4,0.8,1.4,상대의 공격을 전혀 받지 않는다. 연속으로 쓰면 실패하기 쉽다.,선공기라 복수 처리와 마무리 가치가 큽니다. / 방어/정찰로 턴 종료 효과와 상대 행동 확인 가치가 있습니다.
psybeam,환상빔,Psybeam,Psychic,Special,65,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.4,0.8,0,0,0,0,0,0,이상한 광선을 상대에게 발사하여 공격한다. 혼란시킬 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
psyblade,사이코블레이드,Psyblade,Psychic,Physical,80,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,1,0,0,0,0,0,0,실체가 없는 칼날로 상대를 베어 가른다. 일렉트릭필드 위에 있을 때 기술의 위력이 1.5배가 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
psychic,사이코키네시스,Psychic,Psychic,Special,90,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.8,1.1,0,0,0,0,0,0,강한 염동력을 상대에게 보내어 공격한다. 상대의 특수방어를 떨어뜨릴 때가 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
psychicfangs,사이코팽,Psychic Fangs,Psychic,Physical,85,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.7,1.1,0,0,0,0,0,0,사이코 파워로 물어서 상대를 공격한다. 빛의장막이나 리플렉터도 파괴할 수 있다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
psychicnoise,사이코노이즈,Psychic Noise,Psychic,Special,75,100,0,normal,ACE_DAMAGE|ACE_COVERAGE,에이스 주력 공격|에이스 견제폭,0,1.6,0.9,0,0,0,0,0,0,불쾌한 음파를 상대에게 날려서 공격한다. 2턴 동안 상대는 기술이나 특성 또는 지니고 있는 도구로 HP를 회복할 수 없게 된다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다.
psychicterrain,사이코필드,Psychic Terrain,Psychic,Status,,필중,0,all,FIELD_CONTROL,날씨/필드/룸,1.8,0,0,0,0,0.8,0,0,3,5턴 동안 땅에 있으면 선제공격을 받지 않는다. 에스퍼타입의 위력이 올라간다.,날씨/필드/룸/순풍 등 전장 조건을 바꿉니다.
psychoboost,사이코부스트,Psycho Boost,Psychic,Special,140,90,0,normal,ACE_DAMAGE|RISKY_NUKE|ACE_COVERAGE,에이스 주력 공격|고위험 고화력|에이스 견제폭,0,3.2,1.5,0,0,0,0,0,0,풀 파워로 상대를 공격한다. 쓰면 반동으로 자신의 특수공격이 크게 떨어진다.,공격 기술이라 에이스/스위퍼의 직접 피해 후보입니다. / 고위력 기술이라 돌파 가치가 높습니다.
