"id","namespace","path","english_name","korean_name","battle_category","battle_usable","tags","source_jars"
"sophisticatedstorage:advanced_jukebox_upgrade","sophisticatedstorage","advanced_jukebox_upgrade","Advanced Jukebox Upgrade","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:advanced_magnet_upgrade","sophisticatedstorage","advanced_magnet_upgrade","Advanced Magnet Upgrade","고급 자석 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:advanced_pickup_upgrade","sophisticatedstorage","advanced_pickup_upgrade","Advanced Pickup Upgrade","고급 줍기 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:advanced_pump_upgrade","sophisticatedstorage","advanced_pump_upgrade","Advanced Pump Upgrade","고급 펌프 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:advanced_void_upgrade","sophisticatedstorage","advanced_void_upgrade","Advanced Void Upgrade","고급 제거 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:alchemy_upgrade","sophisticatedstorage","alchemy_upgrade","Alchemy Upgrade","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:auto_blasting_upgrade","sophisticatedstorage","auto_blasting_upgrade","Auto-blasting Upgrade","자동 용광로 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:auto_smelting_upgrade","sophisticatedstorage","auto_smelting_upgrade","Auto-smelting Upgrade","자동 화로 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:auto_smoking_upgrade","sophisticatedstorage","auto_smoking_upgrade","Auto-smoking Upgrade","자동 훈연기 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:barrel","sophisticatedstorage","barrel","","","unverified","false","c:barrels;c:barrels/wooden;sophisticatedstorage:all_storage;sophisticatedstorage:base_tier_wooden_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_tier_upgrade","sophisticatedstorage","basic_tier_upgrade","Basic Tier Upgrade","기본 등급 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_to_copper_tier_upgrade","sophisticatedstorage","basic_to_copper_tier_upgrade","Basic to Copper Tier Upgrade","기본 등급을 구리 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_to_diamond_tier_upgrade","sophisticatedstorage","basic_to_diamond_tier_upgrade","Basic to Diamond Tier Upgrade","기본 등급을 다이아몬드 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_to_gold_tier_upgrade","sophisticatedstorage","basic_to_gold_tier_upgrade","Basic to Gold Tier Upgrade","기본 등급을 금 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_to_iron_tier_upgrade","sophisticatedstorage","basic_to_iron_tier_upgrade","Basic to Iron Tier Upgrade","기본 등급을 철 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:basic_to_netherite_tier_upgrade","sophisticatedstorage","basic_to_netherite_tier_upgrade","Basic to Netherite Tier Upgrade","기본 등급을 네더라이트 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:blasting_upgrade","sophisticatedstorage","blasting_upgrade","Blasting Upgrade","용광로 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chest","sophisticatedstorage","chest","","","unverified","false","c:chests;c:chests/wooden;handcrafted:chests;sophisticatedstorage:all_storage;sophisticatedstorage:base_tier_wooden_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/alchemy_bench_upgrade","sophisticatedstorage","chipped/alchemy_bench_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/botanist_workbench_upgrade","sophisticatedstorage","chipped/botanist_workbench_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/carpenters_table_upgrade","sophisticatedstorage","chipped/carpenters_table_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/glassblower_upgrade","sophisticatedstorage","chipped/glassblower_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/loom_table_upgrade","sophisticatedstorage","chipped/loom_table_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/mason_table_upgrade","sophisticatedstorage","chipped/mason_table_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:chipped/tinkering_table_upgrade","sophisticatedstorage","chipped/tinkering_table_upgrade","","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:compacting_upgrade","sophisticatedstorage","compacting_upgrade","Compacting Upgrade","압축 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:compression_upgrade","sophisticatedstorage","compression_upgrade","Compression Upgrade","자동 압축 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:controller","sophisticatedstorage","controller","Storage Controller","저장소 제어기","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_barrel","sophisticatedstorage","copper_barrel","","","unverified","false","c:barrels;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_chest","sophisticatedstorage","copper_chest","","","unverified","false","c:chests;handcrafted:chests;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_shulker_box","sophisticatedstorage","copper_shulker_box","Copper Shulker Box","구리 셜커 상자","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_to_diamond_tier_upgrade","sophisticatedstorage","copper_to_diamond_tier_upgrade","Copper to Diamond Tier Upgrade","구리 등급을 다이아몬드 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_to_gold_tier_upgrade","sophisticatedstorage","copper_to_gold_tier_upgrade","Copper to Gold Tier Upgrade","구리 등급을 금 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_to_iron_tier_upgrade","sophisticatedstorage","copper_to_iron_tier_upgrade","Copper to Iron Tier Upgrade","구리 등급을 철 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:copper_to_netherite_tier_upgrade","sophisticatedstorage","copper_to_netherite_tier_upgrade","Copper to Netherite Tier Upgrade","구리 등급을 네더라이트 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:crafting_upgrade","sophisticatedstorage","crafting_upgrade","Crafting Upgrade","제작대 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:debug_tool","sophisticatedstorage","debug_tool","Debug Tool","디버그 도구","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:diamond_barrel","sophisticatedstorage","diamond_barrel","","","unverified","false","c:barrels;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:diamond_chest","sophisticatedstorage","diamond_chest","","","unverified","false","c:chests;handcrafted:chests;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:diamond_shulker_box","sophisticatedstorage","diamond_shulker_box","Diamond Shulker Box","다이아몬드 셜커 상자","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:diamond_to_netherite_tier_upgrade","sophisticatedstorage","diamond_to_netherite_tier_upgrade","Diamond to Netherite Tier Upgrade","다이아몬드 등급을 네더라이트 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:feeding_upgrade","sophisticatedstorage","feeding_upgrade","Feeding upgrade","식사 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:filter_upgrade","sophisticatedstorage","filter_upgrade","Filter Upgrade","필터 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:gold_barrel","sophisticatedstorage","gold_barrel","","","unverified","false","c:barrels;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:gold_chest","sophisticatedstorage","gold_chest","","","unverified","false","c:chests;handcrafted:chests;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:gold_shulker_box","sophisticatedstorage","gold_shulker_box","Gold Shulker Box","금 셜커 상자","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:gold_to_diamond_tier_upgrade","sophisticatedstorage","gold_to_diamond_tier_upgrade","Gold to Diamond Tier Upgrade","금 등급을 다이아몬드 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:gold_to_netherite_tier_upgrade","sophisticatedstorage","gold_to_netherite_tier_upgrade","Gold to Netherite Tier Upgrade","금 등급을 네더라이트 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:hopper_upgrade","sophisticatedstorage","hopper_upgrade","Hopper Upgrade","호퍼 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:infinity_upgrade","sophisticatedstorage","infinity_upgrade","Infinity Upgrade (Admin)","","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_barrel","sophisticatedstorage","iron_barrel","","","unverified","false","c:barrels;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_chest","sophisticatedstorage","iron_chest","","","unverified","false","c:chests;handcrafted:chests;sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_shulker_box","sophisticatedstorage","iron_shulker_box","Iron Shulker Box","철 셜커 상자","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_to_diamond_tier_upgrade","sophisticatedstorage","iron_to_diamond_tier_upgrade","Iron to Diamond Tier Upgrade","철 등급을 다이아몬드 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_to_gold_tier_upgrade","sophisticatedstorage","iron_to_gold_tier_upgrade","Iron to Gold Tier Upgrade","철 등급을 금 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:iron_to_netherite_tier_upgrade","sophisticatedstorage","iron_to_netherite_tier_upgrade","Iron to Netherite Tier Upgrade","철 등급을 네더라이트 등급으로 강화","unverified","false","","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:jukebox_upgrade","sophisticatedstorage","jukebox_upgrade","Jukebox Upgrade","주크박스 기능","unverified","false","sophisticatedstorage:upgrade","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_barrel_1","sophisticatedstorage","limited_barrel_1","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_barrel_2","sophisticatedstorage","limited_barrel_2","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_barrel_3","sophisticatedstorage","limited_barrel_3","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_barrel_4","sophisticatedstorage","limited_barrel_4","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_copper_barrel_1","sophisticatedstorage","limited_copper_barrel_1","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_copper_barrel_2","sophisticatedstorage","limited_copper_barrel_2","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_copper_barrel_3","sophisticatedstorage","limited_copper_barrel_3","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_copper_barrel_4","sophisticatedstorage","limited_copper_barrel_4","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_diamond_barrel_1","sophisticatedstorage","limited_diamond_barrel_1","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_diamond_barrel_2","sophisticatedstorage","limited_diamond_barrel_2","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_diamond_barrel_3","sophisticatedstorage","limited_diamond_barrel_3","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_diamond_barrel_4","sophisticatedstorage","limited_diamond_barrel_4","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_gold_barrel_1","sophisticatedstorage","limited_gold_barrel_1","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_gold_barrel_2","sophisticatedstorage","limited_gold_barrel_2","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_gold_barrel_3","sophisticatedstorage","limited_gold_barrel_3","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_gold_barrel_4","sophisticatedstorage","limited_gold_barrel_4","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_iron_barrel_1","sophisticatedstorage","limited_iron_barrel_1","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_iron_barrel_2","sophisticatedstorage","limited_iron_barrel_2","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
"sophisticatedstorage:limited_iron_barrel_3","sophisticatedstorage","limited_iron_barrel_3","","","unverified","false","sophisticatedstorage:all_storage","sophisticatedstorage-1.21.1-1.5.15.1361.jar"
